1,,プロローグ,負傷兵シモン,赤,人狼CO,兵:人狼CO ,.,.,,,,
229,188,5日目,青年ヨアヒム,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 ,.,.,,,,
230,189,5日目,負傷兵シモン,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼 ,.,.,,,,
231,190,5日目,司書クララ,白,考察 ,宿:非村人 宿:非占い師 宿:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 ,.,.,,,,
232,191,5日目,旅人ニコラス,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:村人寄り 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:人狼寄り 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
233,192,5日目,パン屋オットー,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
234,193,5日目,司書クララ,白,Over,,.,.,,,,
235,194,5日目,青年ヨアヒム,白,Over,,.,.,,,,
236,195,5日目,負傷兵シモン,白,Over,,.,.,,,,
237,196,5日目,旅人ニコラス,白,Over,,.,.,,,,
238,197,5日目,パン屋オットー,白,Over,,.,.,,,,
239,,5日目,投票,灰,投票,老:書 老:書 兵:旅 書:青 青:書 屋:書 旅:書 老:書 ,.,.,,,,
240,,5日目,処刑結果,白,処刑結果,司書クララ,.,.,,,,
241,,5日目,負傷兵シモン,赤,襲撃希望 ,襲撃意思:老,.,.,,,,
242,,5日目,負傷兵シモン,赤,Over,,.,.,,,,
243,,5日目,老人モーリッツ,灰,霊能,老:書:人間,.,.,,,,
244,,5日目,老人モーリッツ,灰,霊能,老:書:人間,.,.,,,,
245,,5日目,老人モーリッツ,灰,霊能,老:書:人間,.,.,,,,
246,,5日目,襲撃結果,白,襲撃結果,失敗,.,.,,,,
247,198,6日目,パン屋オットー,,Skip,,.,.,,,,
248,199,6日目,老人モーリッツ,白,霊能結果 ,書:人間,.,.,,,,
249,200,6日目,老人モーリッツ,白,希望 ,,吊り希望:青.,.,,,,
250,201,6日目,旅人ニコラス,白,霊能結果 ,書:人間,.,.,,,,
251,202,6日目,老人モーリッツ,白,考察 ,宿:非村人 宿:狩人 宿:狂人寄り 宿:非人狼 羊:非村人 羊:狩人 羊:狂人 羊:非人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 兵:非村人 兵:人狼 神:非村人 神:狩人 神:狂人 神:非人狼 書:非村人 書:狩人 書:狂人 書:非人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 青:非村人 青:非占い師 青:非霊能者 青:人狼 屋:非村人 屋:非霊能者 屋:人狼 商:非村人 商:狩人 商:狂人 商:非人狼 旅:非村人 旅:人狼 修:非村人 修:狩人 修:狂人 修:非人狼 ,.,.,,,,
252,203,6日目,負傷兵シモン,白,霊能結果 ,書:人間,.,.,,,,
253,204,6日目,青年ヨアヒム,,Skip,,.,.,,,,
254,205,6日目,老人モーリッツ,白,Over,,.,.,,,,
255,206,6日目,負傷兵シモン,白,希望 ,,吊り希望:旅.,.,,,,
256,207,6日目,パン屋オットー,白,希望 ,,吊り希望:青.,.,,,,
257,208,6日目,青年ヨアヒム,白,希望 ,,吊り希望:屋.,.,,,,
258,209,6日目,老人モーリッツ,白,Over,,.,.,,,,
259,210,6日目,旅人ニコラス,白,希望 ,,吊り希望:青.,.,,,,
260,211,6日目,老人モーリッツ,白,Over,,.,.,,,,
261,212,6日目,負傷兵シモン,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼 ,.,.,,,,
262,213,6日目,パン屋オットー,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
263,214,6日目,青年ヨアヒム,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 ,.,.,,,,
264,215,6日目,旅人ニコラス,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狂人 宿:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:村人寄り 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
265,216,6日目,青年ヨアヒム,白,Over,,.,.,,,,
266,217,6日目,パン屋オットー,白,Over,,.,.,,,,
267,218,6日目,負傷兵シモン,白,Over,,.,.,,,,
268,219,6日目,旅人ニコラス,白,Over,,.,.,,,,
269,,6日目,投票,灰,投票,老:青 老:青 兵:旅 青:屋 屋:青 旅:青 老:青 ,.,.,,,,
270,,6日目,処刑結果,白,処刑結果,青年ヨアヒム,.,.,,,,
271,,6日目,負傷兵シモン,赤,襲撃希望 ,襲撃意思:老,.,.,,,,
272,,6日目,負傷兵シモン,赤,Over,,.,.,,,,
273,,6日目,老人モーリッツ,灰,霊能,老:青:人間,.,.,,,,
274,,6日目,老人モーリッツ,灰,霊能,老:青:人間,.,.,,,,
275,,6日目,老人モーリッツ,灰,霊能,老:青:人間,.,.,,,,
276,,6日目,襲撃結果,白,襲撃結果,失敗,.,.,,,,
277,220,7日目,老人モーリッツ,白,霊能結果 ,青:人間,.,.,,,,
278,221,7日目,パン屋オットー,,Skip,,.,.,,,,
279,222,7日目,負傷兵シモン,白,霊能結果 ,青:人狼,.,.,,,,
280,223,7日目,旅人ニコラス,白,霊能結果 ,青:人間,.,.,,,,
281,224,7日目,老人モーリッツ,白,希望 ,,吊り希望:兵.,.,,,,
282,225,7日目,老人モーリッツ,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人 宿:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:狂人 羊:人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 兵:非村人 兵:非占い師 兵:人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人 神:人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人 青:人狼 屋:非霊能者 屋:人狼寄り 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人 商:人狼 旅:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人 修:人狼 ,.,.,,,,
283,226,7日目,旅人ニコラス,白,希望 ,,吊り希望:老.,.,,,,
284,227,7日目,パン屋オットー,白,希望 ,,吊り希望:旅.,.,,,,
285,228,7日目,老人モーリッツ,白,Over,,.,.,,,,
286,229,7日目,負傷兵シモン,白,希望 ,,吊り希望:旅.,.,,,,
287,230,7日目,老人モーリッツ,白,Over,,.,.,,,,
288,231,7日目,老人モーリッツ,白,Over,,.,.,,,,
289,232,7日目,パン屋オットー,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人 宿:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:狂人寄り 羊:人狼寄り 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人寄り 書:人狼寄り 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人寄り 青:人狼寄り 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人寄り 商:人狼寄り 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼寄り 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
290,233,7日目,負傷兵シモン,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人 宿:非人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:非人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
291,234,7日目,旅人ニコラス,白,考察 ,宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人 宿:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:狂人寄り 羊:人狼寄り 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人寄り 書:人狼寄り 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人寄り 青:人狼寄り 屋:村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人寄り 商:人狼寄り 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
292,235,7日目,旅人ニコラス,白,Over,,.,.,,,,
293,236,7日目,パン屋オットー,白,Over,,.,.,,,,
294,237,7日目,負傷兵シモン,白,Over,,.,.,,,,
295,,7日目,投票,灰,投票,老:兵 老:兵 兵:旅 屋:旅 旅:老 老:兵 ,.,.,,,,
296,,7日目,処刑結果,白,処刑結果,負傷兵シモン,.,.,,,,
297,,エピローグ,ゲーム結果,白,ゲーム結果,村勝利,.,.,,,,
